VOB;SITE;SERVIDOR;DATA_CRIACAO;DB_SCHEMA;ACL_HABILITADO;FEATURE_LEVEL;USER_OWNER;COMUNIDADE;POSSUI_GRUPO_DOMAIN_USERS;MODELO_SEGURANCA;TAMANHO;PADRAO_PASTAS;POSSUI_PASTA_MODELAGEM;LOCK_PASTA_FONTES;DESC_PASTA_FONTES;LOCK_PASTA_BUILD;DESC_PASTA_BUILD;DATA_ULTIMA_ALTERACAO_VOB;DATA_ULTIMA_ALTERACAO_FONTES;DATA_ULTIMA_ALTERACAO_BUILD
SIGRS;RJ;CADSVAPRNT009;2008-02-21 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIGST;RJ;CADSVAPRNT009;2007-05-18 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGTF;RJ;CADSVAPRNT009;2008-04-29 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIGTX;RJ;CADSVAPRNT009;2014-08-13 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIIBS;RJ;CADSVAPRNT009;2014-06-04 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIICE;RJ;CADSVAPRNT009;2014-02-20 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIICO;RJ;CADSVAPRNT009;2007-06-11 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIICP;RJ;CADSVAPRNT009;2007-06-20 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIIDF;RJ;CADSVAPRNT009;2014-05-22 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIIDX;RJ;CADSVAPRNT009;2020-08-03 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIIES;RJ;CADSVAPRNT009;2017-01-26 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIIFG;RJ;CADSVAPRNT009;2015-01-29 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIIGF;RJ;CADSVAPRNT009;2018-09-10 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIIND;RJ;CADSVAPRNT009;2007-05-18 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIIOF;RJ;CADSVAPRNT009;2007-07-17 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIIPV;RJ;CADSVAPRNT009;2018-10-10 00:00:00;80;NAO;9;S726008;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIISC;RJ;CADSVAPRNT009;2015-10-16 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIISO-RET;RJ;CADSVAPRNT009;2008-02-27 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIISO-WEB;RJ;CADSVAPRNT009;2007-03-08 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIISO_SPI;RJ;CADSVAPRNT009;2009-03-11 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIISP;RJ;CADSVAPRNT009;2018-10-31 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIITA;RJ;CADSVAPRNT009;2017-03-16 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIITG;RJ;CADSVAPRNT009;2007-12-19 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIITO;RJ;CADSVAPRNT009;2019-07-25 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIJCL;RJ;CADSVAPRNT009;2018-03-15 00:00:00;80;NAO;9;S726008;DADOS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIKPJ;RJ;CADSVAPRNT009;2007-06-11 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SILAB;RJ;CADSVAPRNT009;2016-10-26 00:00:00;80;NAO;9;S726008;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SILRC;RJ;CADSVAPRNT009;2015-11-23 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIMCF;RJ;CADSVAPRNT009;2007-04-10 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIMDP;RJ;CADSVAPRNT009;2007-03-08 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIMEI;RJ;CADSVAPRNT009;2011-11-17 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIMMA;RJ;CADSVAPRNT009;2017-02-02 00:00:00;80;NAO;9;S726008;OPEN_BANKING;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIMRC;RJ;CADSVAPRNT009;2017-04-06 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SINAJ;RJ;CADSVAPRNT009;2013-12-17 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SINCE;RJ;CADSVAPRNT009;2007-12-18 00:00:00;80;NAO;9;S726008;CREDITO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SINFS;RJ;CADSVAPRNT009;2011-07-18 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SINOT;RJ;CADSVAPRNT009;2007-05-18 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOBA;RJ;CADSVAPRNT009;;80;NAO;9;S726008;OPEN_BANKING;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOBR;RJ;CADSVAPRNT009;2017-03-30 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOCG;RJ;CADSVAPRNT009;;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOFG;RJ;CADSVAPRNT009;2020-05-28 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOGP;RJ;CADSVAPRNT009;2016-03-28 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOGU;RJ;CADSVAPRNT009;2008-04-29 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOPF;RJ;CADSVAPRNT009;2007-04-10 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOPM;RJ;CADSVAPRNT009;;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPAB;RJ;CADSVAPRNT009;2007-04-11 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPAB_JUDIC;RJ;CADSVAPRNT009;2008-09-24 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPAB_PARAM;RJ;CADSVAPRNT009;2008-09-24 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPAC;RJ;CADSVAPRNT009;2008-01-03 00:00:00;80;NAO;9;S726008;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPAR;RJ;CADSVAPRNT009;2007-06-12 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPBF;RJ;CADSVAPRNT009;2020-09-18 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPBS;RJ;CADSVAPRNT009;2015-10-07 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPCA;RJ;CADSVAPRNT009;2017-11-07 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPCI;RJ;CADSVAPRNT009;2007-06-11 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPCT;RJ;CADSVAPRNT009;2008-02-14 00:00:00;80;NAO;9;S726008;HABITACAO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPEF;RJ;CADSVAPRNT009;2007-04-10 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPET;RJ;CADSVAPRNT009;2007-05-23 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIPET_DTM;RJ;CADSVAPRNT009;2009-03-24 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIPET_OFF;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIPGO;RJ;CADSVAPRNT009;2018-05-28 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPIE;RJ;CADSVAPRNT009;2007-12-06 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIPOG;RJ;CADSVAPRNT009;2019-11-25 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPOR;RJ;CADSVAPRNT009;2013-07-12 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIPRE;RJ;CADSVAPRNT009;2007-04-11 00:00:00;80;NAO;9;S726008;FINANCEIRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIPTS;RJ;CADSVAPRNT009;2010-12-31 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIQCC;RJ;CADSVAPRNT009;2008-04-29 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIQOD;RJ;CADSVAPRNT009;;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIRAE;RJ;CADSVAPRNT009;2018-05-02 00:00:00;80;NAO;9;S726008;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIRBI;RJ;CADSVAPRNT009;2007-04-10 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIREP;RJ;CADSVAPRNT009;2015-08-10 00:00:00;80;NAO;9;S726008;CREDITO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIRMO;RJ;CADSVAPRNT009;2017-03-09 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIRPI;RJ;CADSVAPRNT009;2007-06-21 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIRPL;RJ;CADSVAPRNT009;2017-11-23 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISAD;RJ;CADSVAPRNT009;2014-10-16 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISAP;RJ;CADSVAPRNT009;2017-10-05 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISCP;RJ;CADSVAPRNT009;2008-01-17 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISDC;RJ;CADSVAPRNT009;;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISDD;RJ;CADSVAPRNT009;2007-08-16 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SISDD_WEB;RJ;CADSVAPRNT009;2008-03-03 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SISED;RJ;CADSVAPRNT009;2007-04-10 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SISEE;RJ;CADSVAPRNT009;2016-11-01 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SISEH;RJ;CADSVAPRNT009;2008-02-14 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SISEM;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISFG;RJ;CADSVAPRNT009;2007-04-10 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISGF;RJ;CADSVAPRNT009;2020-07-24 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISGR;RJ;CADSVAPRNT009;2007-06-20 00:00:00;80;NAO;9;S726008;OPEN_BANKING-SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISIT;RJ;CADSVAPRNT009;2017-02-06 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISMP;RJ;CADSVAPRNT009;2014-03-18 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISND;RJ;CADSVAPRNT009;2012-10-01 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SISNP;RJ;CADSVAPRNT009;2007-06-11 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISRP;RJ;CADSVAPRNT009;2007-04-17 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SISSG;RJ;CADSVAPRNT009;2008-01-17 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISUR;RJ;CADSVAPRNT009;2018-08-16 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SISVC;RJ;CADSVAPRNT009;2017-01-31 00:00:00;80;NAO;9;S726008;CONTRATACOES;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SITCI;RJ;CADSVAPRNT009;2019-07-25 00:00:00;80;NAO;9;S726008;CONTROLADORIA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SITJB;RJ;CADSVAPRNT009;2018-06-27 00:00:00;80;NAO;9;S726008;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SITKN;RJ;CADSVAPRNT009;2018-03-02 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SITOP;RJ;CADSVAPRNT009;2018-05-04 00:00:00;80;NAO;9;S726008;RISCO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SITRF;RJ;CADSVAPRNT009;2007-08-09 00:00:00;80;NAO;9;S726008;FINANCEIRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SITRJ;RJ;CADSVAPRNT009;2012-04-03 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SITRP;RJ;CADSVAPRNT009;2007-12-12 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIUCP;RJ;CADSVAPRNT009;2008-01-17 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIUMP;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIURB;RJ;CADSVAPRNT009;2007-06-20 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIWEG;RJ;CADSVAPRNT009;2013-10-29 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIWFC;RJ;CADSVAPRNT009;2016-05-31 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIWPS;RJ;CADSVAPRNT009;2013-06-19 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SUAAC;RJ;CADSVAPRNT009;2009-09-03 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUACV;RJ;CADSVAPRNT009;2013-09-06 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUATC;RJ;CADSVAPRNT009;2009-09-03 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUCLL;RJ;CADSVAPRNT009;2008-08-29 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUCSP;RJ;CADSVAPRNT009;2009-09-03 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUEPG;RJ;CADSVAPRNT009;2007-06-12 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUMPG;RJ;CADSVAPRNT009;2007-12-12 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUOCO;RJ;CADSVAPRNT009;2008-02-27 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUSAO;RJ;CADSVAPRNT009;2007-12-12 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUSIP;RJ;CADSVAPRNT009;2007-12-12 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SUSUF;RJ;CADSVAPRNT009;2007-12-12 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SICPU;RJ;CADSVAPRNT009;2017-03-27 00:00:00;80;NAO;9;S726008;CANAIS_CLIENTES;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICAX;RJ;CADSVAPRNT009;;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGPM;RJ;CADSVAPRNT009;2018-03-15 00:00:00;80;NAO;9;S726008;PESSOAS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICVR;BR;CBRSVAPRNT005;;80;NAO;9;S725925;CONTROLADORIA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
COMU_RJ;RJ;CADSVAPRNT009;;80;NAO;9;S726008;CONTROLADORIA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICIN;BR;CBRSVAPRNT005;;80;NAO;9;S725925;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SILCO;SP;CADSVAPRNT002;;80;NAO;9;S725933;OPERACOES_BANCARIAS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGTS;BR;CBRSVAPRNT005;;80;NAO;9;S725925;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOPI;BR;CBRSVAPRNT005;2008-12-09 00:00:00;80;NAO;9;S725925;HABITACAO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIOPI;BR;CBRSVAPRNT005;2008-12-09 00:00:00;80;NAO;9;S725925;HABITACAO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
